"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL306923";"";"None";"582.71";"2";"7.32";"15";"CCCc1nc(CC)c(C(=O)OCc2ccc(-c3ccccc3)cc2)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1";"IC50";"'='";"3.0";"nM";"8.52";"";"";"UO_0000065";"14.63";"0.26";"1.20";"8.65";"0";"CHEMBL648492";"Binding affinity for Angiotensin II receptor, type 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"3.0"
"CHEMBL70100";"";"None";"769.92";"2";"8.36";"17";"CCCc1nc(CC)c(C(=O)OCc2ccccc2C(=O)c2ccccc2)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCc2ccccc2)cc1";"IC50";"'='";"0.74";"nM";"9.13";"";"";"UO_0000065";"11.86";"0.22";"0.77";"6.83";"0";"CHEMBL648492";"Binding affinity for Angiotensin II receptor, type 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"0.74"
"CHEMBL2337683";"";"None";"703.65";"2";"5.40";"30";"CCCCc1n(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(CO)c[n+]1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1.[Br-]";"IC50";"'='";"416.87";"nM";"6.38";"";"";"UO_0000065";"10.23";"0.19";"0.98";"4.62";"0";"CHEMBL2345156";"Displacement of [125I-Sar1-Ile8]-ANG2 from human Angiotensin 2 type-1 receptor expressed in HEK293 cells after 1 hr by gamma counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331233";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307715";"";"";"";"6.38"
"CHEMBL2337681";"";"None";"782.54";"2";"6.16";"23d";"CCCCc1c(Br)[n+](Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1.[Br-]";"IC50";"'='";"42.66";"nM";"7.37";"";"";"UO_0000065";"10.49";"0.21";"1.21";"5.34";"0";"CHEMBL2345156";"Displacement of [125I-Sar1-Ile8]-ANG2 from human Angiotensin 2 type-1 receptor expressed in HEK293 cells after 1 hr by gamma counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331233";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307715";"";"";"";"7.37"
"CHEMBL2337679";"";"None";"752.52";"2";"6.67";"19d";"CCCCc1c(Br)[n+](Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)cn1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1.[Br-]";"IC50";"'='";"707.95";"nM";"6.15";"";"";"UO_0000065";"9.14";"0.18";"-0.52";"5.22";"0";"CHEMBL2345156";"Displacement of [125I-Sar1-Ile8]-ANG2 from human Angiotensin 2 type-1 receptor expressed in HEK293 cells after 1 hr by gamma counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2331233";"1";"Scientific Literature";"Eur J Med Chem";"2013";"CHEMBL3307715";"";"";"";"6.15"
"CHEMBL123671";"";"None";"535.67";"2";"5.34";"70";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2csc(C)n2)n1Cc1ccc(C(=O)O)cc1";"IC50";"'='";"1.2";"nM";"8.92";"";"";"UO_0000065";"16.65";"0.32";"3.58";"8.21";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"1.2"
"CHEMBL122443";"";"None";"536.66";"1";"4.62";"68";"CCCCc1ncc(/C=C2/C(=O)N(CCCC)C(=O)N2Cc2csc(N)n2)n1Cc1ccc(C(=O)O)cc1";"IC50";"'='";"0.6";"nM";"9.22";"";"";"UO_0000065";"17.18";"0.33";"4.60";"6.85";"0";"CHEMBL3056799";"Antagonist activity at angiotensin 2 type-1 receptor (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3045634";"1";"Scientific Literature";"Med Chem Res";"2010";"None";"";"";"";"0.6"
"CHEMBL2322449";"";"None";"527.63";"2";"5.50";"12n";"CCc1nc2ccn(Cc3cccc(C)c3)c(=O)c2n1[C@H]1CCc2cc(-c3ccccc3-c3nnn[nH]3)ccc21";"IC50";"'='";"36.9";"nM";"7.43";"";"";"UO_0000065";"14.09";"0.25";"1.93";"7.88";"0";"CHEMBL2327554";"Displacement of [125I]Tyr4-Sar1,Ile8-Angiotensin II from human Angiotensin 1 receptor after";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321681";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"36.9"
"CHEMBL1987579";"";"None";"386.84";"0";"4.71";"SID22412602";"O=C(N/N=C/c1ccccn1)c1cc(-c2ccc(Cl)cc2)nc2ccccc12";"IC50";"'='";"4903.0";"nM";"5.31";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"4.903"
"CHEMBL1371002";"";"None";"444.51";"0";"2.86";"SID56324959";"CC(=O)Nc1cccc(C(=O)OCC(=O)c2ccc(S(=O)(=O)N3CCCCC3)cc2)c1";"IC50";"'='";"17984.0";"nM";"4.75";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"17.984"
"CHEMBL1394750";"";"None";"640.75";"2";"6.38";"SID85272419";"CCC[C@@H](CN1CCC[C@H]1CN1C(N)=NC[C@H]1CC(C)C)N1C[C@@H](Cc2ccccc2)N(CCc2ccc(Cl)c(Cl)c2)C1=N";"IC50";"'>'";"40000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.0"
"CHEMBL1567702";"";"None";"345.20";"0";"3.84";"SID47201332";"COc1ccc(N=C2C(=O)Nc3ccc(C)c(Br)c32)cc1";"IC50";"'='";"3937.0";"nM";"5.41";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"3.937"
"CHEMBL1341609";"";"None";"358.42";"0";"0.38";"SID3717466";"Cn1c(=O)c(C(=S)NC(=O)C2CC2)c(N)n(Cc2ccccc2)c1=O";"IC50";"'>'";"40000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.0"
"CHEMBL261693";"";"None";"272.31";"0";"3.66";"SID7975750";"Cc1ccc(-c2cc3c(nn2)-c2ccccc2C3=O)cc1";"IC50";"'='";"2893.0";"nM";"5.54";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"2.893"
"CHEMBL1530670";"";"None";"297.27";"0";"2.16";"SID24816925";"O=C1Nc2ccc([N+](=O)[O-])cc2C1=Nc1cccc(CO)c1";"IC50";"'>'";"40000.0";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"40.0"
"CHEMBL1299266";"";"None";"247.25";"0";"1.17";"SID14719042";"CC(C)OC(=O)CN1C(=O)C(=O)c2ccccc21";"IC50";"'='";"5321.0";"nM";"5.27";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"5.321"
"CHEMBL1299557";"";"None";"378.36";"0";"1.30";"SID17507674";"O=C(CNS(=O)(=O)c1ccccc1)OCC(=O)c1cccc([N+](=O)[O-])c1";"IC50";"'='";"38101.0";"nM";"4.42";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"38.101"
"CHEMBL1328306";"";"None";"310.17";"0";"3.12";"SID24783706";"Br.O=C(CNc1ccc(F)cc1)c1ccccc1";"IC50";"'='";"7063.0";"nM";"5.15";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"7.063"
"CHEMBL1575784";"";"None";"301.26";"0";"1.73";"SID24795714";"Cc1ccc(C(=O)COC(=O)c2cnccn2)cc1[N+](=O)[O-]";"IC50";"'='";"38500.0";"nM";"4.42";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"38.5"
"CHEMBL28918";"";"None";"583.70";"2";"6.03";"7";"CCCCC(=O)N(Cc1ccccc1)c1ccc2ncn(Cc3ccc(-c4ccccc4-c4nnnn4C)cc3)c(=O)c2c1";"IC50";"'='";"5.7";"nM";"8.24";"";"";"UO_0000065";"14.12";"0.26";"2.21";"8.34";"0";"CHEMBL652866";"Binding affinity against AT1 receptor in human adrenal tissue";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638272";"Adrenal tissue";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128754";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";"";"";"5.7"
"CHEMBL1312377";"";"None";"359.37";"0";"2.04";"SID24812198";"CC(=O)C1=C(c2cccc([N+](=O)[O-])c2)N(C(C)=O)n2c(C)nnc2S1";"IC50";"'='";"8724.0";"nM";"5.06";"";"Active";"UO_0000065";"";"";"";"";"0";"CHEMBL1614336";"PUBCHEM_BIOASSAY: Dose Response screen for antagonists of Angiotensin II Receptor Type 1 to assess selectivity of uHTS small molecule antagonists hits of the APJ receptor. (Class of assay: confirmatory) [Related pubchem assays: 2569, 2521 ]";"F";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1201862";"7";"PubChem BioAssays";"";"";"None";"";"";"";"8.724"
"CHEMBL339004";"";"None";"752.70";"2";"7.19";"7b";"CCCCNC(=O)c1ccc(Cl)c(-n2nc(CCCC)n(Cc3ccc(-c4ccccc4S(=O)(=O)NC(=O)c4ccccc4Cl)cc3F)c2=O)c1";"IC50";"'='";"0.55";"nM";"9.26";"";"";"UO_0000065";"12.30";"0.25";"2.07";"7.01";"0";"CHEMBL650312";"In vitro inhibitory activity against angiotensin II receptor type 1, in human adrenal membrane preparations.";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128554";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"0.55"
"CHEMBL1017";"TELMISARTAN";"4.0";"514.63";"2";"7.26";"1";"CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1";"IC50";"'='";"0.49";"nM";"9.31";"";"";"UO_0000065";"18.09";"0.33";"2.05";"12.76";"1";"CHEMBL2327554";"Displacement of [125I]Tyr4-Sar1,Ile8-Angiotensin II from human Angiotensin 1 receptor after";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321681";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"0.49"
"CHEMBL2322172";"";"None";"514.59";"1";"4.59";"12q";"CCc1nc2ccn(Cc3cccnc3)c(=O)c2n1[C@H]1CCc2cc(-c3ccccc3-c3nnn[nH]3)ccc21";"IC50";"'='";"45.2";"nM";"7.34";"";"";"UO_0000065";"14.27";"0.26";"2.75";"6.85";"0";"CHEMBL2327554";"Displacement of [125I]Tyr4-Sar1,Ile8-Angiotensin II from human Angiotensin 1 receptor after";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321681";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"45.2"
"CHEMBL2322445";"";"None";"538.62";"2";"5.06";"12j";"CCc1nc2ccn(Cc3ccccc3C#N)c(=O)c2n1[C@H]1CCc2cc(-c3ccccc3-c3nnn[nH]3)ccc21";"IC50";"'='";"13.5";"nM";"7.87";"";"";"UO_0000065";"14.61";"0.26";"2.81";"6.67";"0";"CHEMBL2327554";"Displacement of [125I]Tyr4-Sar1,Ile8-Angiotensin II from human Angiotensin 1 receptor after";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2321681";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2013";"None";"";"";"";"13.5"
"CHEMBL3736156";"";"None";"260.15";"None";"None";"3";"CB1C=Cc2c(cccc2OCC(O)CN(C)C)N1";"IC50";"'>'";"5011.87";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3738642";"Antagonist activity at human wild-type AGTR1 receptor expressed in CHO-K1 cells assessed as angiotensin-2-induced calcium by FDSS assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3734721";"1";"Scientific Literature";"J Med Chem";"2015";"CHEMBL3307512";"";"";"";"5.3"
"CHEMBL73283";"";"None";"773.95";"2";"8.24";"44";"CCCc1nc(CC)c(C(=O)OCc2ccccc2[S+]([O-])c2ccccc2)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F";"IC50";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"12.53";"0.25";"1.46";"6.95";"0";"CHEMBL648492";"Binding affinity for Angiotensin II receptor, type 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"0.2"
"CHEMBL263191";"";"None";"665.79";"2";"5.21";"6";"CCCc1nc2ccc(NC(=O)NC(C)C)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)COCC(C)C)cc1F";"IC50";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"13.25";"0.26";"3.61";"5.94";"0";"CHEMBL875934";"In vivo inhibitory concentration against Angiotensin II receptor, type 1 of human adrenal membrane";"B";"BAO_0000218";"organism-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150477";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"1.5"
"CHEMBL311386";"";"None";"665.79";"2";"5.16";"11";"CCc1nc2ccc(NC(=O)N(C)C(C)C)cc2c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)COCC(C)C)cc1F";"IC50";"'='";"65.0";"nM";"7.19";"";"";"UO_0000065";"10.79";"0.21";"2.03";"5.14";"0";"CHEMBL875934";"In vivo inhibitory concentration against Angiotensin II receptor, type 1 of human adrenal membrane";"B";"BAO_0000218";"organism-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150477";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"65.0"
"CHEMBL70353";"";"None";"610.72";"2";"6.88";"11";"CCCc1nc(CC)c(C(=O)OCc2ccccc2C(=O)c2ccccc2)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1";"IC50";"'='";"2.0";"nM";"8.70";"";"";"UO_0000065";"14.24";"0.26";"1.82";"7.52";"0";"CHEMBL648492";"Binding affinity for Angiotensin II receptor, type 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"2.0"
"CHEMBL340632";"";"None";"714.26";"2";"6.63";"8";"CCCCNC(=O)c1ccc(Cl)c(-n2nc(CCCC)n(Cc3ccc(-c4ccccc4S(=O)(=O)NC(=O)OC(C)(C)C)cc3F)c2=O)c1";"IC50";"'='";"0.76";"nM";"9.12";"";"";"UO_0000065";"12.77";"0.25";"2.49";"6.45";"0";"CHEMBL650312";"In vitro inhibitory activity against angiotensin II receptor type 1, in human adrenal membrane preparations.";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128554";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"0.76"
"CHEMBL338137";"";"None";"767.80";"2";"7.72";"24";"CCCCc1nn(-c2cc(NC(=O)c3ccccc3)ccc2C(F)(F)F)c(=O)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OC(C)(C)C)cc1F";"IC50";"'='";"1.4";"nM";"8.85";"";"";"UO_0000065";"11.53";"0.22";"1.13";"6.26";"0";"CHEMBL650312";"In vitro inhibitory activity against angiotensin II receptor type 1, in human adrenal membrane preparations.";"B";"BAO_0000249";"cell membrane format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128554";"1";"Scientific Literature";"J Med Chem";"1995";"None";"";"";"";"1.4"
"CHEMBL39959";"";"None";"562.74";"2";"6.49";"L-162389";"CCCCOC(=O)NS(=O)(=O)c1ccc(CCC)cc1-c1ccc(Cn2c(CC)nc3c(C)cc(C)nc32)cc1";"IC50";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"15.68";"0.30";"2.33";"8.55";"0";"CHEMBL647575";"Inhibition of Angiotensin II receptor, type 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129469";"1";"Scientific Literature";"J Med Chem";"1996";"None";"";"";"";"1.5"
"CHEMBL313868";"";"None";"736.24";"2";"7.05";"4k";"CCCCc1nn(-c2cc(NC(C)=O)ccc2Cl)c(=O)n1Cc1ccc(-c2cc(CCC)ccc2S(=O)(=O)NC(=O)c2ccccc2F)cc1F";"IC50";"'='";"5.9";"nM";"8.23";"";"";"UO_0000065";"11.18";"0.22";"1.18";"6.23";"0";"CHEMBL652865";"In vitro inhibitory concentration against AT1 receptor from human adrenal tissues.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128028";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"5.9"
"CHEMBL306473";"";"None";"647.82";"2";"7.06";"6";"CCCCN(Cc1ccccc1)C(=O)CCCOC(=O)c1c(CC)nc(CCC)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"12.35";"0.23";"0.94";"6.73";"0";"CHEMBL648492";"Binding affinity for Angiotensin II receptor, type 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"10.0"
"CHEMBL305017";"";"None";"782.94";"2";"8.22";"59";"CCCc1nc(CC)c(C(=O)OCCN(C(=O)c2ccccc2)c2ccccc2)n1Cc1ccc(-c2ccccc2S(=O)(=O)NC(=O)OCCC(C)C)cc1F";"IC50";"'='";"0.1";"nM";"10.00";"";"";"UO_0000065";"12.77";"0.24";"1.78";"7.30";"0";"CHEMBL648492";"Binding affinity for Angiotensin II receptor, type 1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL227";"Type-1 angiotensin II receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150518";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";"";"";"0.1"
